"Source ID","IMDb ID","Movie Name","Genre","Rating","Duration"
"TMDB","tt3170832","Room","Drama, Thriller","R","1H58M"
"OMDB","tt1895587","Spotlight","Biography, Crime, Drama","R","2H9M"
"TMDB","tt1895587","Spotlight","Drama, History","R","2H9M"
"Rotten Tomatoes","tt1895587","Spotlight","Drama","R","2H8M"
"Allmovies.com","tt1895587","Spotlight","Biography, Crime, Drama, History","R","2H9M"
"justwatch.com","tt1895587","Spotlight","Crime, Drama, History, Expose","R","2H9M"
"Metacritic","tt1895587","Spotlight","Biography, Crime, Drama","R","2H8M"
"OMDB","tt0088247","The Terminator","Action, Adventure, Sci-Fi","R","1H47M"
"TMDB","tt0088247","The Terminator","Action, Thriller, Science Fiction","R","1H48M"
"Rotten Tomatoes","tt0088247","The Terminator","Sci-Fi, Action, Mystery & Thriller","R","1H48M"
"Allmovies.com","tt0088247","The Terminator","Action-Adventure, Horror, Science Fiction, Thriller","R","1H48M"
"justwatch.com","tt0088247","The Terminator","Action & Adventure, Mystery & Thriller, Science-Fiction, Tech Noir","R","1H48M"
"Metacritic","tt0088247","The Terminator","Action, Adventure, Sci-Fi","TV-14","1H47M"
"OMDB","tt0395169","Hotel Rwanda","Biography, Drama, History","PG-13","2H1M"
"TMDB","tt0395169","Hotel Rwanda","Drama, History, War","PG-13","2H1M"
"Rotten Tomatoes","tt0395169","Hotel Rwanda","Biography, History, Drama","PG-13","2H1M"
"Allmovies.com","tt0395169","Hotel Rwanda","Biography, Drama, History, War","PG-13","2H1M"
"justwatch.com","tt0395169","Hotel Rwanda","Drama, History, War & Military, Biopics","PG-13","2H1M"
"Metacritic","tt0395169","Hotel Rwanda","Biography, Drama, History, War","PG-13","2H1M"
"OMDB","tt0091763","Platoon","Drama, War","R","2H0M"
"TMDB","tt0091763","Platoon","Drama, War, Action","R","2H0M"
"Rotten Tomatoes","tt0091763","Platoon","War, Drama","R","2H0M"
"Allmovies.com","tt0091763","Platoon","Action-Adventure, Drama, War","R","2H0M"
"justwatch.com","tt0091763","Platoon","Drama, War & Military, Action & Adventure, War Drama","R","2H0M"
"Metacritic","tt0091763","Platoon","Drama, War","TV-14","2 h"
"OMDB","tt0049902","A Man Escaped","Drama, Thriller, War","Not Rated","1H41M"
"TMDB","tt0049902","A Man Escaped","Drama, Thriller","NR","1H41M"
"Rotten Tomatoes","tt0049902","A Man Escaped","Action","","1H42M"
"Allmovies.com","tt0049902","A Man Escaped","Crime, Documentary, Drama, Thriller, War","NR","1H41M"
"justwatch.com","tt0049902","A Man Escaped","Drama, Mystery & Thriller, Made in Europe, War & Military","N/A","1H41M"
"Metacritic","tt0049902","Captain Volkonogov Escaped","Drama, Thriller","N/A","2 h"
"OMDB","tt0325980","Pirates of the Caribbean: The Curse of the Black Pearl","Action, Adventure, Fantasy","PG-13","2H23M"
"TMDB","tt0325980","Pirates of the Caribbean: The Curse of the Black Pearl","Adventure, Fantasy, Action","PG-13","2H23M"
"Rotten Tomatoes","tt0325980","Pirates of the Caribbean: The Curse of the Black Pearl","Adventure, Action, Fantasy","PG-13","2H23M"
"Allmovies.com","tt0325980","Pirates of the Caribbean: The Curse of the Black Pearl","Action-Adventure, Fantasy","PG-13","2H23M"
"justwatch.com","tt0325980","Pirates of the Caribbean: The Curse of the Black Pearl","Fantasy, Epic Fantasy, Action Adventure","PG-13","2H23M"
"Metacritic","tt0325980","Pirates of the Caribbean: The Curse of the Black Pearl","Action, Adventure, Fantasy","PG-13","2H23M"
"OMDB","tt0113247","La haine","Crime, Drama","Not Rated","1H38M"
"TMDB","tt0113247","La Haine","Drama","NR","1H38M"
"Rotten Tomatoes","tt0113247","La Haine","Drama","","1H38M"
"Allmovies.com","tt0113247","La haine","Crime, Drama","NR","1H38M"
"justwatch.com","tt0113247","La haine","Drama, Made in Europe, Crime, French Drama","N/A","1H38M"
"OMDB","tt0381681","Before Sunset","Drama, Romance","R","1H20M"
"TMDB","tt0381681","Before Sunset","Drama, Romance","R","1H20M"
"Rotten Tomatoes","tt0381681","Before Sunset","Romance, Drama","R","1H20M"
"Allmovies.com","tt0381681","Before Sunset","Drama, Romance","R","1H20M"
"justwatch.com","tt0381681","Before Sunset","Drama, Romance, Romantic Drama","R","1H20M"
"Metacritic","tt0381681","Before Sunset","Drama, Romance","R","1H20M"
"OMDB","tt15097216","Jai Bhim","Crime, Drama, Mystery","Approved","2H44M"
"TMDB","tt15097216","Jai Bhim","Crime, Drama, Mystery","N/A","2H44M"
"OMDB","tt0019254","The Passion of Joan of Arc","Biography, Drama, History","Passed","1H54M"
"TMDB","tt0019254","The Passion of Joan of Arc","Drama, History","NR","1H22M"
"Rotten Tomatoes","tt0019254","The Passion of Joan of Arc","History, Drama, Biography","","1H17M"
"Allmovies.com","tt0019254","The Passion of Joan of Arc","Biography, Crime, Drama, History, Silent Film","NR","1H50M"
"justwatch.com","tt0019254","The Passion of Joan of Arc","Drama, History, Made in Europe, Biopics","N/A","1H22M"
"Metacritic","tt0019254","The Passion of Joan of Arc","Biography, Drama, History","Passed","1H50M"
"OMDB","tt0036868","The Best Years of Our Lives","Drama, Romance, War","Approved","2H50M"
"TMDB","tt0036868","The Best Years of Our Lives","Drama, Romance, War","NR","2H51M"
"Rotten Tomatoes","tt0036868","The Best Years of Our Lives","Drama","","2H52M"
"Allmovies.com","tt0036868","The Best Years of Our Lives","Drama, Romance, War","TV-PG","2H52M"
"justwatch.com","tt0036868","The Best Years of Our Lives","Romance, Drama, War & Military, Romantic Epics","N/A","2H52M"
"Metacritic","tt0036868","The Best Years of Our Lives","Drama, Romance, War","Approved","2H50M"
"OMDB","tt0070047","The Exorcist","Horror","R","2H2M"
"TMDB","tt0070047","The Exorcist","Horror, Drama","R","2H2M"
"Rotten Tomatoes","tt0070047","The Exorcist","Horror","R","2H2M"
"Allmovies.com","tt0070047","The Exorcist","Drama, Horror, Thriller","R","2H2M"
"justwatch.com","tt0070047","The Exorcist","Horror, Drama, Paranormal","R","2H2M"
"Metacritic","tt0070047","The Exorcist","Horror","TV-14","2H2M"
"OMDB","tt1979320","Rush","Action, Biography, Drama","R","2H3M"
"TMDB","tt1979320","Rush","Drama, Action","R","2H3M"
"Rotten Tomatoes","tt1979320","Rush Hour","Action, Comedy","PG-13","1H38M"
"Allmovies.com","tt1979320","Rush","Action-Adventure, Biography, Drama, Sports","R","2H3M"
"justwatch.com","tt1979320","Rush","Drama, Action & Adventure, Sport, Made in Europe, Biopics","R","2H3M"
"Metacritic","tt1979320","Rush","Action, Biography, Drama, Sport","R","2H3M"
"OMDB","tt0317705","The Incredibles","Animation, Action, Adventure","PG","1H55M"
"TMDB","tt0317705","The Incredibles","Action, Adventure, Animation, Family","PG","1H55M"
"Rotten Tomatoes","tt0317705","The Incredibles","Kids & Family, Comedy, Adventure, Animation","PG","1H55M"
"Allmovies.com","tt0317705","The Incredibles","Action-Adventure, Animation, Family, Fantasy","PG","1H55M"
"justwatch.com","tt0317705","The Incredibles","Animation, Kids & Family, Action & Adventure, Pixar, Family Animation","PG","1H55M"
"Metacritic","tt0317705","The Incredibles","Animation, Action, Adventure, Family","TV-PG","1H55M"
"OMDB","tt0032138","The Wizard of Oz","Adventure, Family, Fantasy","G","1H42M"
"TMDB","tt0032138","The Wizard of Oz","Adventure, Fantasy, Family","G","1H42M"
"Rotten Tomatoes","tt0032138","The Wizard of Oz","Kids & Family, Fantasy, Musical","G","1H41M"
"Allmovies.com","tt0032138","The Wizard of Oz","Action-Adventure, Family, Fantasy, Music","TV-PG","1H42M"
"justwatch.com","tt0032138","The Wizard of Oz","Fantasy, Kids & Family, Epic Fantasy, Live Action, Fairytale Fantasy","G","1H42M"
"Metacritic","tt0032138","The Wizard of Oz","Adventure, Family, Fantasy, Musical","Passed","1H42M"
"OMDB","tt0074958","Network","Drama","R","2H1M"
"TMDB","tt0074958","Network","Drama","R","2H2M"
"Rotten Tomatoes","tt0074958","The Social Network","Drama, Biography","PG-13","2H0M"
"Allmovies.com","tt0074958","Network","Comedy Drama, Drama","R","2H2M"
"justwatch.com","tt0074958","Network","Drama, Emotional Drama","R","2H1M"
"Metacritic","tt0074958","Network","Drama","TV-MA","2H1M"
"OMDB","tt0092005","Stand by Me","Adventure, Comedy, Drama","R","1H29M"
"TMDB","tt0092005","Stand by Me","Crime, Drama","R","1H29M"
"Rotten Tomatoes","tt0092005","Stand by Me","Comedy, Drama","R","1H29M"
"Allmovies.com","tt0092005","Stand by Me","Action-Adventure, Crime, Drama, Family","TV-14","1H29M"
"justwatch.com","tt0092005","Stand by Me","Drama, Comedy, Emotional Drama","R","1H29M"
"Metacritic","tt0092005","Stand by Me","Adventure, Comedy, Drama","TV-MA","1H29M"
"OMDB","tt1028532","Hachi: A Dog's Tale","Biography, Drama, Family","G","1H33M"
"TMDB","tt1028532","Hachi: A Dog's Tale","Drama, Family","G","1H33M"
"OMDB","tt0059742","The Sound of Music","Biography, Drama, Family","G","2H52M"
"TMDB","tt0059742","The Sound of Music","Drama, Family, Music, Romance","G","2H54M"
"Rotten Tomatoes","tt0059742","The Sound of Music","Kids & Family, Musical","G","2H54M"
"Allmovies.com","tt0059742","The Sound of Music","Biography, Drama, Family, Music, Romance","G","2H55M"
"justwatch.com","tt0059742","The Sound of Music","Drama, Kids & Family, Music & Musical, Romance, Musical","G","2H54M"
"Metacritic","tt0059742","The Sound of Music","Biography, Drama, Family, Musical, Romance","G","2H52M"
"OMDB","tt0476735","My Father and My Son","Drama, Family","Not Rated","1H52M"
"TMDB","tt0476735","My Father and My Son","Drama","N/A","1H52M"
"OMDB","tt4016934","The Handmaiden","Drama, Romance, Thriller","Not Rated","2H25M"
"TMDB","tt4016934","The Handmaiden","Thriller, Drama, Romance","R","2H25M"
"Rotten Tomatoes","tt4016934","The Handmaiden","Mystery & Thriller, Drama, Romance","","2H24M"
"Allmovies.com","tt4016934","The Handmaiden","Comedy Drama, Drama, Mature, Romance, Thriller","TV-MA","2H25M"
"justwatch.com","tt4016934","The Handmaiden","Mystery & Thriller, Drama, Romance, Romantic Thriller","R","2H25M"
"Metacritic","tt4016934","The Handmaiden","Drama, Romance, Thriller","Not Rated","2H24M"
"OMDB","tt0035446","To Be or Not to Be","Comedy, Romance, War","Approved","1H39M"
"TMDB","tt0035446","To Be or Not to Be","Comedy, War","NR","1H39M"
"Rotten Tomatoes","tt0035446","To Be or Not to Be","Comedy","","1H39M"
"Allmovies.com","tt0035446","To Be or Not to Be","Comedy, Comedy Drama, Drama, War","PG","1H47M"
"justwatch.com","tt0035446","To Be or Not to Be","Comedy, Made in Europe, Romance, War & Military","N/A","1H39M"
"OMDB","tt0758758","Into the Wild","Adventure, Biography, Drama","R","2H28M"
"TMDB","tt0758758","Into the Wild","Adventure, Drama","R","2H28M"
"Rotten Tomatoes","tt0758758","Into the Wild","Biography, Drama, Adventure","R","2H27M"
"Allmovies.com","tt0758758","Into the Wild","Action-Adventure, Biography, Comedy Drama, Documentary, Drama","R","2H28M"
"justwatch.com","tt0758758","Into the Wild","Drama, Biopics","R","2H28M"
"Metacritic","tt0758758","Into the Wild","Adventure, Biography, Drama","R","2H28M"
"OMDB","tt0058946","The Battle of Algiers","Drama, War","Not Rated","2H1M"
"TMDB","tt0058946","The Battle of Algiers","Drama, War, History","NR","2H1M"
"Rotten Tomatoes","tt0058946","The Battle of Algiers","War, History, Drama","","2H5M"
"Allmovies.com","tt0058946","The Battle of Algiers","Documentary, Drama, History, War","NR","2H1M"
"justwatch.com","tt0058946","The Battle of Algiers","Drama, War & Military, History, Made in Europe, War Drama","N/A","2H1M"
"Metacritic","tt0058946","The Battle of Algiers","Drama, War","Not Rated","2H1M"
"OMDB","tt0129167","The Iron Giant","Animation, Action, Adventure","PG","1H26M"
"TMDB","tt0129167","The Iron Giant","Family, Animation, Science Fiction, Adventure","PG","1H26M"
"Rotten Tomatoes","tt0129167","The Iron Giant","Kids & Family, Adventure, Fantasy, Action, Animation","PG","1H26M"
"Allmovies.com","tt0129167","The Iron Giant","Action-Adventure, Animation, Comedy, Comedy Drama, Drama","PG","1H26M"
"justwatch.com","tt0129167","The Iron Giant","Animation, Comedy, Drama, Kids & Family, Science-Fiction, Action & Adventure, Family Animation","PG","1H25M"
"Metacritic","tt0129167","The Iron Giant","Animation, Action, Adventure, Comedy, Drama, Family, Sci-Fi","TV-PG","1H26M"
"OMDB","tt0032551","The Grapes of Wrath","Drama","Approved","2H9M"
"TMDB","tt0032551","The Grapes of Wrath","Drama","NR","2H9M"
"Rotten Tomatoes","tt0032551","The Grapes of Wrath","Drama","","2H9M"
"Allmovies.com","tt0032551","The Grapes of Wrath","Drama","NR","2H9M"
"justwatch.com","tt0032551","The Grapes of Wrath","Drama, Emotional Drama","N/A","2H9M"
"Metacritic","tt0032551","The Grapes of Wrath","Drama","Passed","2H9M"
"OMDB","tt0107048","Groundhog Day","Comedy, Drama, Fantasy","PG","1H41M"
"TMDB","tt0107048","Groundhog Day","Romance, Fantasy, Drama, Comedy","PG","1H41M"
"Rotten Tomatoes","tt0107048","Groundhog Day","Romance, Comedy","PG","1H36M"
"Allmovies.com","tt0107048","Groundhog Day","Comedy, Comedy Drama, Drama, Fantasy, Romance","PG","1H41M"
"justwatch.com","tt0107048","Groundhog Day","Romance, Fantasy, Drama, Comedy, RomCom","PG","1H41M"
"Metacritic","tt0107048","Groundhog Day","Comedy, Drama, Fantasy, Romance","TV-PG","1H41M"
"OMDB","tt0245712","Amores Perros","Drama, Thriller","R","2H34M"
"TMDB","tt0245712","Amores Perros","Drama, Thriller","R","2H34M"
"Rotten Tomatoes","tt0245712","Amores perros","Drama, Mystery & Thriller","R","2H33M"
"Allmovies.com","tt0245712","Amores Perros","Drama, Thriller","R","2H34M"
"justwatch.com","tt0245712","Amores Perros","Mystery & Thriller, Drama, Emotional Drama","R","2H34M"
"Metacritic","tt0245712","Amores Perros","Drama, Thriller","R","2H34M"
"OMDB","tt0032976","Rebecca","Drama, Mystery, Romance","Approved","2H10M"
"TMDB","tt0032976","Rebecca","Mystery, Romance, Thriller, Drama","NR","2H10M"
"Rotten Tomatoes","tt0032976","Rebecca","Drama, Romance, Mystery & Thriller","PG-13","2H1M"
"Allmovies.com","tt0032976","Rebecca","Drama, Mystery-Suspense, Romance, Thriller","TV-PG","2H10M"
"justwatch.com","tt0032976","Rebecca","Romance, Drama, Romantic Epics, Mystery Thriller","N/A","2H10M"
"Metacritic","tt0032976","Rebecca","Drama, Mystery, Romance, Thriller","Approved","2H10M"
"OMDB","tt1454029","The Help","Drama","PG-13","2H26M"
"TMDB","tt1454029","The Help","Drama","PG-13","2H26M"
"Rotten Tomatoes","tt1454029","The Help","Drama","PG-13","2H26M"
"Allmovies.com","tt1454029","The Help","Comedy Drama, Drama","PG-13","2H26M"
"justwatch.com","tt1454029","The Help","Drama, Emotional Drama, Chick Flicks","PG-13","2H26M"
"Metacritic","tt1454029","The Help","Drama","PG-13","2H17M"
"OMDB","tt0061512","Cool Hand Luke","Crime, Drama","Approved","2H7M"
"TMDB","tt0061512","Cool Hand Luke","Action, Drama, Crime","PG","2H7M"
"Rotten Tomatoes","tt0061512","Cool Hand Luke","Drama","PG","2H9M"
"Allmovies.com","tt0061512","Cool Hand Luke","Crime, Drama","PG","2H7M"
"justwatch.com","tt0061512","Cool Hand Luke","Action & Adventure, Drama, Crime, Antihero","PG","2H7M"
"Metacritic","tt0061512","Cool Hand Luke","Crime, Drama","GP","2H6M"
"OMDB","tt0025316","It Happened One Night","Comedy, Romance","Approved","1H45M"
"TMDB","tt0025316","It Happened One Night","Comedy, Romance","NR","1H45M"
"Rotten Tomatoes","tt0025316","It Happened One Night","Romance, Comedy","","1H45M"
"Allmovies.com","tt0025316","It Happened One Night","Comedy, Romance","TV-PG","1H45M"
"justwatch.com","tt0025316","It Happened One Night","Romance, Comedy, RomCom","N/A","1H45M"
"Metacritic","tt0025316","It Happened One Night","Comedy, Romance","Passed","1H45M"
"OMDB","tt5323662","A Silent Voice: The Movie","Animation, Drama","Not Rated","2H10M"
"TMDB","tt5323662","A Silent Voice: The Movie","Animation, Drama","PG-13","2H9M"
"Rotten Tomatoes","tt5323662","A Silent Voice","Drama, Romance, Anime","","2H9M"
"Allmovies.com","tt5323662","A Silent Voice: The Movie","Anime, Comedy Drama, Drama, Romance","PG-13","2H10M"
"justwatch.com","tt5323662","A Silent Voice: The Movie","Animation, Drama, Modern Anime","PG-13","2H9M"
"Metacritic","tt5323662","A Silent Voice","Animation, Drama","Not Rated","2H10M"
